1,119.400002,0.401,47,0.999,1531727506
1,120.099998,0.4,47,0.996,1531727508
1,119.900002,0.402,47,0.994,1531727510
1,119.699997,0.404,47,0.991,1531727511
1,120.099998,0.4,47,0.997,1531727513
1,120.300003,0.398,48,1,1531727515
1,120.400002,0.398,47,0.999,1531727517
1,120.099998,0.402,47,0.992,1531727518
1,120,0.401,47,0.994,1531727520
1,120.099998,0.402,47,0.993,1531727522
1,119.300003,0.403,47,0.996,1531727524
1,119.099998,0.401,47,1,1531727525
1,120.400002,0.399,47,0.994,1531727527
1,120.400002,0.399,47,0.997,1531727529
1,119.699997,0.399,47,1,1531727531
1,119.400002,0.402,47,0.999,1531727533
1,119.900002,0.402,47,0.992,1531727534
1,119.800003,0.4,47,0.995,1531727536
1,119,0.405,47,0.993,1531727538
1,119.699997,0.404,47,0.991,1531727540
1,120,0.404,47,0.986,1531727542
1,119.599998,0.404,47,0.99,1531727543
1,118.900002,0.404,47,0.997,1531727545
1,119.300003,0.404,47,0.993,1531727547
1,119.300003,0.405,47,0.991,1531727549
1,118.699997,0.405,47,0.996,1531727551
1,119.699997,0.401,47,0.997,1531727552
1,119.800003,0.404,47,0.989,1531727554
1,119.900002,0.402,47,0.991,1531727556
1,119.800003,0.401,47,0.993,1531727558
1,119.300003,0.402,47,0.998,1531727559
1,118.900002,0.403,47,0.999,1531727561
1,119.5,0.404,47,0.992,1531727563
1,119.400002,0.405,47,0.99,1531727565
1,119.199997,0.405,47,0.993,1531727567
1,118.900002,0.403,47,0.999,1531727568
1,119.5,0.401,47,0.999,1531727570
1,119.300003,0.403,47,0.995,1531727572
1,118.5,0.406,47,0.994,1531727574
1,119.099998,0.405,47,0.993,1531727576
1,119.800003,0.402,47,0.992,1531727577
1,120.300003,0.401,47,0.992,1531727579
1,119.599998,0.402,47,0.993,1531727581
1,119.099998,0.404,47,0.991,1531727583
1,119.199997,0.404,47,0.994,1531727584
1,119,0.403,47,0.997,1531727586
1,119.199997,0.402,47,0.995,1531727588
1,119,0.402,47,0.998,1531727590
1,118.699997,0.402,47,1,1531727592
1,119.5,0.402,47,0.996,1531727593
1,118.5,0.403,47,1,1531727595
1,118.800003,0.403,47,0.996,1531727597
1,119.300003,0.401,47,0.996,1531727599
1,119.5,0.401,47,0.995,1531727600
1,120,0.399,47,0.998,1531727602
1,119.099998,0.403,47,0.995,1531727604
1,118.599998,0.405,47,0.994,1531727606
1,119.099998,0.405,47,0.989,1531727608
1,120.199997,0.401,47,0.989,1531727610
1,120.400002,0.399,47,0.992,1531727611
1,120.199997,0.398,47,0.998,1531727613
1,119.400002,0.401,47,0.998,1531727615
1,119.5,0.402,47,0.993,1531727617
1,120.400002,0.399,47,0.994,1531727618
1,120.300003,0.401,47,0.989,1531727620
1,118.800003,0.406,47,0.989,1531727622
1,118.800003,0.405,47,0.99,1531727624
1,118.699997,0.404,47,0.994,1531727626
1,119.900002,0.399,47,0.999,1531727627
1,120.099998,0.398,47,1,1531727629
1,119.099998,0.401,47,1,1531727631
1,118.599998,0.404,47,0.997,1531727633
1,119.400002,0.402,47,0.996,1531727634
1,120.300003,0.401,47,0.99,1531727636
1,119.900002,0.399,47,0.998,1531727638
1,118.800003,0.402,47,0.999,1531727640
1,118.099998,0.405,47,0.996,1531727641
1,118.699997,0.402,47,0.999,1531727643
1,118.099998,0.402,47,1,1531727645
1,119,0.4,47,1,1531727647
1,119,0.403,47,0.993,1531727649
1,118.800003,0.402,47,0.998,1531727650
1,118.400002,0.403,47,0.999,1531727652
1,118.699997,0.401,47,1,1531727654
1,119.099998,0.401,47,0.998,1531727656
1,119.5,0.402,47,0.992,1531727657
1,119,0.404,47,0.992,1531727659
1,119.300003,0.401,47,0.998,1531727661
1,119.800003,0.4,47,0.996,1531727663
1,120,0.4,47,0.993,1531727664
1,119.300003,0.401,47,0.993,1531727666
1,118.400002,0.404,47,0.994,1531727668
1,118.400002,0.404,47,0.995,1531727670
1,118.699997,0.401,47,1,1531727672
1,119.300003,0.399,47,1,1531727673
1,119.400002,0.4,47,0.997,1531727675
1,119.199997,0.398,47,1,1531727677
1,118.800003,0.401,47,1,1531727679
1,119.400002,0.4,47,0.999,1531727681
1,119.900002,0.398,47,1,1531727682
1,118.900002,0.399,47,1,1531727684
1,119.5,0.399,47,0.999,1531727686
1,119.400002,0.402,47,0.993,1531727688
1,119.800003,0.4,47,0.993,1531727689
1,119.400002,0.401,47,0.996,1531727691
1,118.099998,0.405,47,0.996,1531727693
1,118.5,0.405,47,0.992,1531727695
1,119.599998,0.401,47,0.99,1531727696
1,120.099998,0.4,47,0.992,1531727698
1,119.599998,0.4,47,0.995,1531727700
1,119.199997,0.401,47,0.997,1531727702
1,119.400002,0.401,47,0.996,1531727703
1,118.699997,0.404,47,0.99,1531727705
1,118.800003,0.401,47,0.999,1531727707
1,119.099998,0.398,47,1,1531727709
1,119.099998,0.4,47,1,1531727711
1,119.400002,0.402,47,0.99,1531727712
1,118.900002,0.401,47,0.996,1531727714
1,119.400002,0.4,47,0.996,1531727716
1,119.800003,0.399,47,0.995,1531727718
1,119,0.401,47,0.998,1531727719
1,118.5,0.4,47,1,1531727721
1,118.900002,0.401,47,0.998,1531727723
1,118.599998,0.403,47,0.997,1531727725
1,119.800003,0.399,47,0.997,1531727726
1,121.099998,0.396,47,0.991,1531727728
1,119.800003,0.397,47,1,1531727730
1,119.599998,0.4,47,0.995,1531727732
1,120,0.398,47,0.996,1531727734
1,121,0.394,47,0.997,1531727735
1,119.800003,0.398,47,0.996,1531727737
1,119.5,0.397,47,1,1531727739
1,120.199997,0.396,47,1,1531727741
1,120.400002,0.397,47,0.996,1531727743
1,120.400002,0.397,47,0.994,1531727744
1,119.099998,0.4,47,1,1531727746
1,119.599998,0.399,47,0.997,1531727748
1,119.699997,0.4,47,0.995,1531727750
1,119.800003,0.398,47,0.995,1531727751
1,119.800003,0.398,47,0.996,1531727753
1,119.900002,0.399,47,0.991,1531727755
1,119.900002,0.397,47,0.996,1531727757
1,119.599998,0.397,47,1,1531727758
1,119.400002,0.398,47,0.997,1531727760
1,120,0.397,47,0.995,1531727762
1,120.400002,0.397,47,0.994,1531727764
1,119.699997,0.398,47,0.996,1531727765
1,119.900002,0.397,47,0.997,1531727767
1,120.300003,0.396,47,0.996,1531727769
1,120.199997,0.395,47,1,1531727771
1,120.199997,0.396,47,0.999,1531727772
1,120.400002,0.395,47,0.998,1531727774
1,120.400002,0.397,47,0.993,1531727776
1,119.699997,0.4,47,0.991,1531727778
1,119.699997,0.4,47,0.992,1531727779
1,120.099998,0.397,47,0.999,1531727781
1,120.599998,0.396,47,0.994,1531727783
1,120.599998,0.396,47,0.993,1531727785
1,120.699997,0.396,47,0.993,1531727787
1,119.800003,0.399,47,0.994,1531727788
1,119.599998,0.399,47,0.994,1531727790
1,119.199997,0.4,47,0.996,1531727792
1,119.199997,0.4,47,0.995,1531727794
1,119.800003,0.401,47,0.989,1531727795
1,120.699997,0.396,47,0.994,1531727797
1,120.699997,0.394,47,1,1531727799
1,120.300003,0.395,47,1,1531727801
1,120,0.394,47,1,1531727803
1,120.199997,0.396,47,0.998,1531727804
1,120.900002,0.398,47,0.988,1531727806
1,121.099998,0.395,47,0.996,1531727808
1,121,0.393,47,1,1531727810
1,121.400002,0.393,47,0.997,1531727812
1,120.5,0.397,47,0.991,1531727813
1,119.400002,0.4,47,0.995,1531727815
1,119,0.4,47,0.998,1531727817
1,119.199997,0.399,47,0.999,1531727819
1,119,0.399,47,1,1531727821
1,118.699997,0.401,47,0.998,1531727822
1,119.199997,0.397,47,1,1531727824
1,120.599998,0.395,47,0.999,1531727826
1,120.5,0.397,47,0.994,1531727828
1,120,0.398,47,0.993,1531727829
1,119.5,0.396,47,1,1531727831
1,120.699997,0.394,47,0.996,1531727833
1,120.800003,0.395,47,0.992,1531727835
1,120.5,0.397,47,0.992,1531727837
1,119.800003,0.397,47,0.999,1531727838
1,119.900002,0.396,47,0.999,1531727840
1,119.900002,0.397,47,0.995,1531727842
1,120.300003,0.396,47,0.994,1531727844
1,120.300003,0.397,47,0.993,1531727846
1,120.699997,0.397,47,0.99,1531727847
1,120.300003,0.399,47,0.99,1531727849
1,119.5,0.399,47,0.996,1531727851
1,119.699997,0.399,47,0.993,1531727853
1,119,0.4,47,0.995,1531727855
1,119.599998,0.399,47,0.994,1531727857
1,120,0.398,47,0.994,1531727859
1,120.599998,0.395,47,0.995,1531727861
1,121.400002,0.394,47,0.992,1531727862
1,120.300003,0.396,47,0.998,1531727864
1,118.800003,0.401,47,0.998,1531727866
1,118.800003,0.403,47,0.993,1531727868
1,119.199997,0.401,47,0.993,1531727870
1,119.400002,0.399,47,0.997,1531727871
1,119.699997,0.4,47,0.992,1531727873
1,120.199997,0.398,47,0.994,1531727875
1,120.5,0.396,47,0.997,1531727877
1,120.300003,0.397,47,0.995,1531727879
1,119,0.403,47,0.991,1531727880
1,119.199997,0.398,47,1,1531727882
1,118.400002,0.4,47,1,1531727884
1,119.099998,0.4,47,0.999,1531727886
1,119.800003,0.397,47,0.999,1531727888
1,119.699997,0.395,47,1,1531727889
1,120,0.397,47,0.996,1531727891
1,120.199997,0.398,47,0.993,1531727893
1,119.800003,0.399,47,0.994,1531727895
1,120.099998,0.398,47,0.994,1531727896
1,120,0.4,47,0.99,1531727898
1,119.300003,0.4,47,0.996,1531727900
1,119.099998,0.4,47,0.996,1531727902
1,119.699997,0.401,47,0.989,1531727903
1,120,0.4,47,0.99,1531727905
1,119.900002,0.398,47,0.993,1531727907
1,119.599998,0.4,47,0.991,1531727909
1,120,0.398,47,0.991,1531727911
1,120,0.397,47,0.995,1531727912
1,120.699997,0.395,47,0.994,1531727914
1,120.099998,0.397,47,0.995,1531727916
1,119.699997,0.399,47,0.995,1531727918
1,119.300003,0.4,47,0.996,1531727919
1,119.400002,0.396,47,1,1531727921
1,119.800003,0.398,47,0.993,1531727923
1,119.800003,0.398,47,0.996,1531727925
1,119.699997,0.397,47,0.999,1531727927
1,119.5,0.399,47,0.994,1531727928
1,119.199997,0.398,47,1,1531727930
1,119.599998,0.395,47,1,1531727932
1,119.900002,0.395,47,0.999,1531727934
1,119.900002,0.396,47,0.999,1531727935
1,120.300003,0.394,47,1,1531727937
1,118.900002,0.398,47,1,1531727939
1,118.800003,0.4,47,0.998,1531727941
1,119.5,0.397,47,0.999,1531727942
1,119.699997,0.398,47,0.995,1531727944
1,119.699997,0.399,47,0.993,1531727946
1,119.900002,0.397,47,0.995,1531727948
1,120.400002,0.395,47,0.998,1531727950
1,118.900002,0.4,47,0.995,1531727952
1,118.199997,0.401,47,0.998,1531727953
1,118.699997,0.398,47,1,1531727955
1,118.400002,0.402,47,0.998,1531727957
1,118.199997,0.403,47,0.997,1531727959
1,118.400002,0.402,47,0.993,1531727961
1,118.800003,0.403,47,0.99,1531727963
1,118.800003,0.4,47,0.996,1531727964
1,119.900002,0.394,47,1,1531727966
1,120.400002,0.397,47,0.991,1531727968
1,120,0.4,47,0.988,1531727970
1,119.599998,0.399,47,0.993,1531727972
1,119.699997,0.397,47,0.999,1531727973
1,118.800003,0.398,47,1,1531727975
1,119.699997,0.396,47,0.999,1531727977
1,119.599998,0.397,47,0.998,1531727979
1,119.099998,0.401,47,0.992,1531727980
1,119,0.402,47,0.991,1531727982
1,119.5,0.4,47,0.991,1531727984
1,119.599998,0.401,47,0.988,1531727986
1,118.599998,0.405,47,0.99,1531727988
1,119.699997,0.399,47,0.994,1531727989
1,119.400002,0.4,47,0.995,1531727991
1,119,0.401,47,0.995,1531727993
1,119.900002,0.398,47,0.996,1531727995
1,119.599998,0.398,47,0.997,1531727996
1,119.099998,0.401,47,0.993,1531727998
1,119.5,0.398,47,1,1531728000
1,119.300003,0.398,47,1,1531728002
1,119.099998,0.398,47,0.998,1531728003
1,118.800003,0.401,47,0.994,1531728005
1,119,0.401,47,0.995,1531728007
1,119,0.4,47,0.996,1531728009
1,119.099998,0.399,47,0.999,1531728011
1,118.800003,0.398,47,1,1531728012
1,118.699997,0.398,47,1,1531728014
1,119.300003,0.397,47,1,1531728016
1,119,0.401,47,0.996,1531728018
1,118.599998,0.401,47,0.998,1531728019
1,118.800003,0.401,47,0.995,1531728021
1,118.800003,0.403,47,0.991,1531728023
1,119.099998,0.401,47,0.992,1531728025
1,118.699997,0.402,47,0.993,1531728027
1,119.599998,0.398,47,0.997,1531728028
1,119.900002,0.398,47,0.992,1531728030
1,119.900002,0.398,47,0.992,1531728032
1,119.300003,0.401,47,0.992,1531728034
1,119.400002,0.403,47,0.987,1531728035
1,119.699997,0.401,47,0.989,1531728037
1,119.300003,0.402,47,0.99,1531728039
1,118.5,0.403,47,0.995,1531728041
1,119,0.4,47,0.997,1531728042
1,119.099998,0.4,47,0.997,1531728044
1,119.099998,0.402,47,0.994,1531728046
1,118.900002,0.402,47,0.994,1531728048
1,119.099998,0.402,47,0.993,1531728050
1,119.199997,0.399,47,0.999,1531728051
1,119.400002,0.399,47,0.996,1531728053
1,118.900002,0.402,47,0.991,1531728055
1,119.300003,0.401,47,0.993,1531728057
1,119.300003,0.4,47,0.994,1531728058
1,120.199997,0.398,47,0.992,1531728060
1,119.5,0.399,47,0.995,1531728062
1,119,0.4,47,0.996,1531728064
1,119.099998,0.403,47,0.991,1531728065
1,118.199997,0.403,47,0.996,1531728067
1,118.699997,0.403,47,0.994,1531728069
1,120,0.398,47,0.996,1531728071
1,119.900002,0.397,47,0.996,1531728073
1,119.699997,0.399,47,0.994,1531728074
1,119.099998,0.4,47,0.996,1531728076
1,119.5,0.399,47,0.994,1531728078
1,119.800003,0.398,47,0.996,1531728080
1,119.699997,0.398,47,0.996,1531728082
1,119.800003,0.394,47,1,1531728083
1,119.199997,0.396,47,1,1531728085
1,118.5,0.401,47,0.997,1531728087
1,119.5,0.4,47,0.992,1531728089
1,119.699997,0.399,47,0.994,1531728090
1,118.599998,0.402,47,0.995,1531728092
1,118.5,0.401,47,0.999,1531728094
1,118.599998,0.401,47,0.998,1531728096
1,119,0.398,47,0.999,1531728097
1,119.800003,0.397,47,0.995,1531728099
1,119.800003,0.398,47,0.994,1531728101
1,119.900002,0.397,47,0.994,1531728103
1,119.800003,0.399,47,0.992,1531728105
1,119.5,0.4,47,0.993,1531728106
1,118.900002,0.399,47,1,1531728108
1,119.099998,0.396,47,1,1531728110
1,119.099998,0.398,47,1,1531728112
1,119.099998,0.399,47,0.998,1531728113
1,118.800003,0.399,47,1,1531728115
1,119.300003,0.397,47,1,1531728117
1,119.199997,0.398,47,0.999,1531728119
1,119.400002,0.396,47,1,1531728121
1,119.900002,0.397,47,0.996,1531728122
1,120.599998,0.395,47,0.996,1531728124
1,119.900002,0.396,47,0.999,1531728126
1,120.099998,0.396,47,0.996,1531728128
1,120.199997,0.397,47,0.994,1531728129
1,120.300003,0.398,47,0.991,1531728131
1,120.199997,0.396,47,0.997,1531728133
1,120,0.397,47,0.996,1531728135
1,120.099998,0.397,47,0.995,1531728137
1,120.800003,0.394,47,0.995,1531728138
1,119.5,0.4,47,0.991,1531728140
1,118.900002,0.4,47,0.996,1531728142
1,119.5,0.398,47,1,1531728144
1,120,0.397,47,0.997,1531728145
1,119.400002,0.399,47,0.997,1531728147
1,120,0.398,47,0.991,1531728149
1,120.199997,0.398,47,0.991,1531728151
1,119.5,0.4,47,0.993,1531728153
1,119.800003,0.399,47,0.993,1531728154
1,119.900002,0.398,47,0.993,1531728156
1,119.599998,0.397,47,0.998,1531728158
1,119.800003,0.396,47,1,1531728160
1,119.199997,0.401,47,0.99,1531728162
1,119.400002,0.401,47,0.989,1531728163
1,118.699997,0.4,47,0.999,1531728165
1,119.699997,0.396,47,1,1531728167
1,120.099998,0.395,47,1,1531728169
1,119.400002,0.399,47,0.996,1531728171
1,119.199997,0.4,47,0.994,1531728172
1,118.5,0.402,47,0.996,1531728174
1,118.900002,0.4,47,0.997,1531728176
1,119,0.399,47,0.998,1531728178
1,119.400002,0.399,47,0.995,1531728179
1,120.099998,0.399,47,0.989,1531728181
1,120.300003,0.399,47,0.99,1531728183
1,119.300003,0.401,47,0.991,1531728185
1,119,0.401,47,0.996,1531728186
1,119.599998,0.395,47,1,1531728188
1,118.699997,0.399,47,1,1531728190
1,119.400002,0.398,47,0.998,1531728192
1,120.199997,0.395,47,0.998,1531728194
1,120,0.398,47,0.993,1531728195
1,118.5,0.399,47,1,1531728197
1,119.099998,0.4,47,0.997,1531728199
1,120,0.397,47,0.995,1531728201
1,119.800003,0.398,47,0.995,1531728202
1,118.199997,0.402,47,0.996,1531728204
1,118.400002,0.401,47,0.998,1531728206
1,118.300003,0.401,47,1,1531728208
1,118.5,0.4,47,1,1531728210
1,119.5,0.397,47,1,1531728211
1,119.099998,0.399,47,1,1531728213
1,119.599998,0.4,47,0.99,1531728215
1,120,0.399,47,0.989,1531728217
1,120.099998,0.398,47,0.991,1531728219
1,119.900002,0.398,47,0.993,1531728220
1,119.300003,0.398,47,0.999,1531728222
1,120.599998,0.394,47,0.998,1531728224
1,120.199997,0.396,47,0.995,1531728226
1,120.099998,0.397,47,0.993,1531728228
1,119.400002,0.399,47,0.994,1531728230
1,119.300003,0.401,47,0.99,1531728231
1,118.900002,0.399,47,0.999,1531728233
1,118.800003,0.397,47,1,1531728235
1,119.699997,0.396,47,0.999,1531728237
1,119.699997,0.397,47,0.997,1531728238
1,119.099998,0.399,47,0.998,1531728240
1,119,0.398,47,1,1531728242
1,119,0.399,47,1,1531728244
1,118.900002,0.402,47,0.994,1531728246
1,119.900002,0.397,47,0.997,1531728247
1,120.300003,0.398,47,0.992,1531728249
1,119,0.402,47,0.992,1531728251
1,119.599998,0.4,47,0.993,1531728253
1,120,0.399,47,0.99,1531728254
1,118.699997,0.402,47,0.993,1531728256
1,118.699997,0.401,47,0.995,1531728258
1,119.699997,0.397,47,0.998,1531728260
1,119.199997,0.399,47,0.997,1531728262
1,120,0.395,47,1,1531728263
1,120.300003,0.395,47,0.999,1531728265
1,119.5,0.398,47,0.997,1531728267
1,118.699997,0.4,47,0.999,1531728269
1,119.5,0.399,47,0.997,1531728270
1,120,0.398,47,0.993,1531728272
1,119.300003,0.399,47,0.999,1531728274
1,119,0.402,47,0.992,1531728276
1,119.300003,0.401,47,0.991,1531728278
1,120.099998,0.396,47,0.999,1531728279
1,120.599998,0.393,47,1,1531728281
1,120.5,0.393,47,1,1531728283
1,120.599998,0.393,47,1,1531728285
1,120.400002,0.397,47,0.993,1531728286
1,119.400002,0.4,47,0.994,1531728288
1,120.599998,0.394,47,1,1531728290
1,120.5,0.395,47,0.998,1531728292
1,119.900002,0.397,47,0.996,1531728294
1,120,0.399,47,0.993,1531728295
1,120.099998,0.396,47,0.999,1531728297
1,119.099998,0.399,47,0.999,1531728299
1,119,0.399,47,0.999,1531728301
1,119.599998,0.396,47,1,1531728302
1,120.199997,0.395,47,0.999,1531728304
1,120.300003,0.399,47,0.985,1531728306
1,120.099998,0.4,47,0.986,1531728308
1,119.5,0.399,47,0.994,1531728310
1,119.699997,0.397,47,0.999,1531728311
1,118.800003,0.4,47,0.999,1531728313
1,119,0.399,47,1,1531728315
1,120.199997,0.394,47,1,1531728317
1,120.199997,0.395,47,1,1531728319
1,119.699997,0.399,47,0.995,1531728320
1,120.199997,0.396,47,0.996,1531728322
1,119.900002,0.395,47,1,1531728324
1,119.699997,0.395,47,1,1531728326
1,120.5,0.392,47,1,1531728328
1,120.5,0.394,47,1,1531728329
1,119.099998,0.399,47,0.995,1531728331
1,119.599998,0.397,47,0.999,1531728333
1,119.5,0.398,47,0.996,1531728335
1,120,0.399,47,0.991,1531728336
1,120,0.398,47,0.993,1531728338
1,120.699997,0.394,47,0.997,1531728340
1,120.800003,0.393,47,0.999,1531728342
1,120.300003,0.397,47,0.994,1531728344
1,119.900002,0.396,47,0.999,1531728345
1,121.300003,0.394,47,0.991,1531728347
1,120.199997,0.399,47,0.989,1531728349
1,119.900002,0.4,47,0.988,1531728351
1,119.800003,0.4,47,0.989,1531728353
1,119.800003,0.395,47,0.999,1531728354
1,119.599998,0.397,47,0.996,1531728356
1,119.599998,0.397,47,0.998,1531728358
1,119.800003,0.395,47,1,1531728360
1,119.199997,0.397,47,0.999,1531728361
1,119.599998,0.396,47,1,1531728363
1,118.5,0.402,47,0.996,1531728365
1,119.300003,0.399,47,0.997,1531728367
1,119.900002,0.396,47,0.999,1531728369
1,120.099998,0.397,47,0.995,1531728370
1,119.300003,0.4,47,0.994,1531728372
1,119.5,0.4,47,0.989,1531728374
1,119.5,0.4,47,0.988,1531728376
1,119.800003,0.399,47,0.992,1531728377
1,120.099998,0.398,47,0.991,1531728379
1,118.699997,0.401,47,0.995,1531728381
1,118.5,0.403,47,0.992,1531728383
1,118.800003,0.402,47,0.992,1531728385
1,120.5,0.396,47,0.993,1531728386
1,120.800003,0.394,47,0.996,1531728388
1,120.5,0.394,47,0.999,1531728390
1,119.800003,0.397,47,0.997,1531728391
1,119.599998,0.401,47,0.988,1531728393
1,119.699997,0.398,47,0.994,1531728395
1,119.300003,0.397,47,1,1531728397
1,121,0.396,47,0.988,1531728399
1,120.599998,0.397,47,0.989,1531728400
1,118.900002,0.398,47,1,1531728402
1,119.199997,0.399,47,0.999,1531728404
1,120.300003,0.396,47,0.993,1531728406
1,120.099998,0.399,47,0.988,1531728407
1,119.5,0.401,47,0.988,1531728409
1,119.300003,0.4,47,0.991,1531728411
1,120.099998,0.396,47,0.997,1531728413
1,119.199997,0.399,47,0.996,1531728415
1,119.400002,0.399,47,0.994,1531728416
1,119.900002,0.397,47,0.994,1531728418
1,119.599998,0.398,47,0.995,1531728419
1,118.800003,0.399,47,0.998,1531728421
1,118.800003,0.4,47,0.996,1531728423
1,119.5,0.399,47,0.995,1531728424
1,120,0.398,47,0.991,1531728426
1,120.099998,0.397,47,0.995,1531728428
1,119.599998,0.398,47,0.996,1531728429
1,119.5,0.4,47,0.992,1531728431
1,119.099998,0.401,47,0.994,1531728432
1,119.199997,0.401,47,0.991,1531728434
1,120.099998,0.397,47,0.991,1531728436
1,120.099998,0.396,47,0.996,1531728437
1,119.400002,0.399,47,0.995,1531728439
1,119.900002,0.398,47,0.991,1531728441
1,119.800003,0.399,47,0.99,1531728442
1,119.900002,0.399,47,0.99,1531728444
1,119.199997,0.399,47,0.996,1531728446
1,118,0.401,47,1,1531728447
1,118.300003,0.403,47,0.995,1531728449
1,118.5,0.404,47,0.99,1531728451
1,119,0.402,47,0.992,1531728452
1,118.300003,0.401,47,1,1531728454
1,118.800003,0.398,47,1,1531728456
1,118.400002,0.401,47,1,1531728457
1,118.800003,0.401,47,0.994,1531728459
1,119.300003,0.401,47,0.991,1531728460
1,118.900002,0.402,47,0.989,1531728462
1,119.5,0.399,47,0.993,1531728464
1,119.599998,0.398,47,0.994,1531728466
1,119.5,0.4,47,0.994,1531728467
1,119.900002,0.397,47,0.995,1531728469
1,119.800003,0.397,47,0.996,1531728471
1,118.900002,0.399,47,1,1531728472
1,118.099998,0.404,47,0.994,1531728474
1,118.800003,0.401,47,0.994,1531728476
1,118.800003,0.401,47,0.995,1531728478
1,118.900002,0.402,47,0.991,1531728479
1,119.5,0.399,47,0.993,1531728481
1,120.199997,0.398,47,0.99,1531728483
1,119.5,0.4,47,0.994,1531728484
1,118.800003,0.401,47,0.997,1531728486
1,118.099998,0.403,47,0.995,1531728488
1,117.900002,0.402,47,0.999,1531728489
1,118.599998,0.399,47,1,1531728491
1,119.099998,0.398,47,1,1531728493
1,119.400002,0.396,47,1,1531728494
1,119.699997,0.399,47,0.993,1531728496
1,119.599998,0.401,47,0.989,1531728498
1,118.5,0.404,47,0.993,1531728499
1,119.099998,0.398,47,1,1531728501
1,120.5,0.395,47,0.997,1531728503
1,121,0.394,47,0.997,1531728504
1,119.900002,0.397,47,0.997,1531728506
1,120,0.398,47,0.992,1531728507
1,119.300003,0.4,47,0.994,1531728509
1,118.800003,0.401,47,0.994,1531728511
1,119.300003,0.401,47,0.991,1531728512
1,119.300003,0.401,47,0.991,1531728514
1,119.400002,0.399,47,0.994,1531728515
1,119.699997,0.395,47,1,1531728517
1,120.199997,0.396,47,0.995,1531728519
1,120.699997,0.396,47,0.99,1531728520
1,120.099998,0.395,47,0.998,1531728522
1,120.699997,0.392,47,1,1531728524
1,120.099998,0.394,47,1,1531728526
1,119.900002,0.399,47,0.99,1531728527
1,120.699997,0.394,47,0.994,1531728529
1,120,0.395,47,0.999,1531728531
1,119,0.4,47,0.996,1531728532
1,118.699997,0.401,47,0.994,1531728534
1,119.5,0.398,47,0.996,1531728535
1,120.5,0.396,47,0.994,1531728537
1,120.400002,0.395,47,0.997,1531728539
1,120.5,0.395,47,0.996,1531728540
1,120.300003,0.398,47,0.989,1531728542
