1,0.312,0.599
1,0.312,0.598
1,0.314,0.59
1,0.314,0.593
1,0.312,0.601
1,0.312,0.6
1,0.315,0.591
1,0.315,0.59
1,0.312,0.597
1,0.314,0.593
1,0.315,0.591
1,0.315,0.59
1,0.314,0.594
1,0.31,0.607
1,0.309,0.61
1,0.31,0.605
1,0.308,0.614
1,0.308,0.615
1,0.307,0.611
1,0.308,0.609
1,0.309,0.609
1,0.309,0.607
1,0.309,0.604
1,0.309,0.608
1,0.309,0.608
1,0.308,0.607
1,0.31,0.609
1,0.31,0.609
1,0.31,0.606
1,0.309,0.609
1,0.308,0.61
1,0.308,0.609
1,0.308,0.611
1,0.306,0.618
1,0.308,0.606
1,0.308,0.604
1,0.309,0.61
1,0.312,0.6
1,0.31,0.603
1,0.308,0.61
1,0.31,0.605
1,0.312,0.598
1,0.308,0.614
1,0.308,0.614
1,0.312,0.594
1,0.312,0.601
1,0.309,0.61
1,0.31,0.598
1,0.313,0.59
1,0.313,0.596
1,0.312,0.599
1,0.31,0.597
1,0.309,0.603
1,0.311,0.597
1,0.312,0.597
1,0.312,0.6
1,0.311,0.598
1,0.309,0.604
1,0.308,0.607
1,0.307,0.609
1,0.307,0.612
1,0.305,0.616
1,0.306,0.609
1,0.308,0.605
1,0.311,0.6
1,0.312,0.6
1,0.309,0.601
1,0.312,0.594
1,0.312,0.595
1,0.309,0.6
1,0.309,0.602
1,0.31,0.602
1,0.307,0.614
1,0.306,0.615
1,0.305,0.618
1,0.307,0.613
1,0.312,0.594
1,0.311,0.6
1,0.308,0.608
1,0.306,0.615
1,0.305,0.618
1,0.306,0.614
1,0.31,0.602
1,0.311,0.597
1,0.312,0.597
1,0.311,0.604
1,0.309,0.606
1,0.308,0.606
1,0.31,0.603
1,0.31,0.604
1,0.308,0.61
1,0.31,0.605
1,0.313,0.596
1,0.309,0.604
1,0.309,0.605
1,0.313,0.596
1,0.312,0.6
1,0.31,0.602
1,0.313,0.596
1,0.312,0.6
1,0.309,0.609
1,0.311,0.601
1,0.31,0.604
1,0.306,0.62
1,0.306,0.618
1,0.306,0.618
1,0.306,0.622
