"id","app_id","v_val","i_val","p_val","pt_val","pf_val","date"
"1",NULL,"120.000000","0.417000","49.000000","0.006344","0.989000","1531792879"
"2",NULL,"119.599998","0.418000","49.000000","0.006344","0.991000","1531792881"
"3",NULL,"119.099998","0.419000","49.000000","0.006344","0.994000","1531792883"
"4",NULL,"119.199997","0.420000","49.000000","0.006344","0.991000","1531792885"
"5",NULL,"118.199997","0.423000","49.000000","0.006344","0.990000","1531792886"
"6",NULL,"118.300003","0.423000","49.000000","0.006344","0.989000","1531792888"
"7",NULL,"118.900002","0.420000","49.000000","0.006344","0.991000","1531792890"
"8",NULL,"118.500000","0.420000","49.000000","0.006344","0.994000","1531792892"
"9",NULL,"118.900002","0.420000","49.000000","0.006344","0.993000","1531792894"
"10",NULL,"119.099998","0.419000","49.000000","0.006344","0.992000","1531792895"
"11",NULL,"118.400002","0.420000","49.000000","0.006344","0.996000","1531792897"
"12",NULL,"117.800003","0.423000","49.000000","0.006344","0.992000","1531792900"
"13",NULL,"117.900002","0.424000","49.000000","0.006344","0.991000","1531792901"
"14",NULL,"118.400002","0.419000","49.000000","0.006344","0.999000","1531792903"
"15",NULL,"118.099998","0.419000","49.000000","0.006344","1.000000","1531792905"
"16",NULL,"117.699997","0.420000","49.000000","0.006344","1.000000","1531792907"
"17",NULL,"117.699997","0.422000","49.000000","0.006344","0.997000","1531792909"
"18",NULL,"117.800003","0.425000","49.000000","0.006344","0.990000","1531792911"
"19",NULL,"118.300003","0.423000","49.000000","0.006344","0.993000","1531792913"
"20",NULL,"118.099998","0.424000","49.000000","0.006344","0.991000","1531792915"
"21",NULL,"118.000000","0.424000","49.000000","0.006344","0.991000","1531792916"
"22",NULL,"118.900002","0.420000","49.000000","0.006344","0.993000","1531792918"
"23",NULL,"118.000000","0.421000","49.000000","0.006344","0.999000","1531792920"
"24",NULL,"118.400002","0.419000","49.000000","0.006344","0.998000","1531792921"
"25",NULL,"118.900002","0.418000","49.000000","0.006344","0.996000","1531792923"
"26",NULL,"118.599998","0.421000","49.000000","0.006344","0.991000","1531792925"
"27",NULL,"118.300003","0.422000","49.000000","0.006344","0.992000","1531792927"
"28",NULL,"118.400002","0.419000","49.000000","0.006344","0.998000","1531792928"
"29",NULL,"118.099998","0.423000","49.000000","0.006344","0.993000","1531792930"
"30",NULL,"118.199997","0.424000","49.000000","0.006344","0.988000","1531792931"
"31",NULL,"117.000000","0.425000","49.000000","0.006344","0.996000","1531792933"
"32",NULL,"117.300003","0.424000","49.000000","0.006347","0.997000","1531792935"
"33",NULL,"118.500000","0.420000","49.000000","0.006347","0.995000","1531792936"
"34",NULL,"118.099998","0.421000","49.000000","0.006347","0.995000","1531792938"
"35",NULL,"117.699997","0.423000","49.000000","0.006347","0.998000","1531792940"
"36",NULL,"117.500000","0.422000","49.000000","0.006347","1.000000","1531792942"
"37",NULL,"118.000000","0.423000","49.000000","0.006347","0.993000","1531792943"
"38",NULL,"118.400002","0.424000","49.000000","0.006347","0.987000","1531792945"
"39",NULL,"118.699997","0.422000","49.000000","0.006347","0.988000","1531792947"
"40",NULL,"118.800003","0.421000","49.000000","0.006347","0.991000","1531792948"
"41",NULL,"118.900002","0.420000","49.000000","0.006347","0.991000","1531792950"
"42",NULL,"118.500000","0.420000","49.000000","0.006347","0.994000","1531792952"
"43",NULL,"118.000000","0.421000","49.000000","0.006347","0.999000","1531792954"
"44",NULL,"118.300003","0.418000","49.000000","0.006347","1.000000","1531792955"
"45",NULL,"118.400002","0.422000","49.000000","0.006347","0.993000","1531792957"
"46",NULL,"118.699997","0.421000","49.000000","0.006347","0.992000","1531792959"
"47",NULL,"119.099998","0.418000","49.000000","0.006347","1.000000","1531792961"
"48",NULL,"118.699997","0.419000","49.000000","0.006347","0.995000","1531792962"
"49",NULL,"118.800003","0.418000","49.000000","0.006347","0.998000","1531792964"
"50",NULL,"118.199997","0.420000","49.000000","0.006347","0.998000","1531792966"
"51",NULL,"118.099998","0.423000","49.000000","0.006347","0.989000","1531792968"
"52",NULL,"119.400002","0.418000","49.000000","0.006347","0.990000","1531792969"
"53",NULL,"118.400002","0.420000","49.000000","0.006347","0.996000","1531792971"
"54",NULL,"118.099998","0.419000","49.000000","0.006347","1.000000","1531792973"
"55",NULL,"118.699997","0.418000","49.000000","0.006347","0.997000","1531792975"
"56",NULL,"119.099998","0.418000","49.000000","0.006347","0.995000","1531792976"
"57",NULL,"119.500000","0.419000","49.000000","0.006347","0.987000","1531792978"
"58",NULL,"119.400002","0.420000","49.000000","0.006347","0.986000","1531792980"
"59",NULL,"117.800003","0.424000","49.000000","0.006347","0.990000","1531792982"
"60",NULL,"117.900002","0.420000","49.000000","0.006347","1.000000","1531792983"
"61",NULL,"117.099998","0.423000","49.000000","0.006347","0.998000","1531792985"
"62",NULL,"117.000000","0.423000","49.000000","0.006347","0.998000","1531792987"
"63",NULL,"117.500000","0.421000","49.000000","0.006347","1.000000","1531792989"
"64",NULL,"118.000000","0.420000","49.000000","0.006347","0.998000","1531792991"
"65",NULL,"117.900002","0.424000","49.000000","0.006347","0.990000","1531792992"
"66",NULL,"117.800003","0.423000","49.000000","0.006347","0.992000","1531792994"
"67",NULL,"116.900002","0.426000","49.000000","0.006347","0.992000","1531792996"
"68",NULL,"117.500000","0.425000","49.000000","0.006347","0.991000","1531792998"
"69",NULL,"117.900002","0.425000","49.000000","0.006347","0.990000","1531792999"
"70",NULL,"117.800003","0.426000","49.000000","0.006347","0.989000","1531793001"
"71",NULL,"118.199997","0.424000","49.000000","0.006347","0.990000","1531793003"
"72",NULL,"118.199997","0.419000","49.000000","0.006347","1.000000","1531793005"
"73",NULL,"118.099998","0.421000","49.000000","0.006347","0.996000","1531793006"
"74",NULL,"117.099998","0.427000","49.000000","0.006347","0.989000","1531793008"
"75",NULL,"117.000000","0.427000","49.000000","0.006347","0.990000","1531793010"
"76",NULL,"117.400002","0.423000","49.000000","0.006347","0.998000","1531793012"
"77",NULL,"117.699997","0.421000","49.000000","0.006347","0.998000","1531793013"
"78",NULL,"117.199997","0.425000","49.000000","0.006347","0.993000","1531793015"
"79",NULL,"117.300003","0.426000","49.000000","0.006347","0.990000","1531793017"
"80",NULL,"117.699997","0.426000","49.000000","0.006347","0.989000","1531793019"
"81",NULL,"118.199997","0.424000","49.000000","0.006347","0.990000","1531793020"
"82",NULL,"117.300003","0.428000","49.000000","0.006347","0.986000","1531793022"
"83",NULL,"117.099998","0.425000","49.000000","0.006347","0.996000","1531793024"
"84",NULL,"116.900002","0.426000","49.000000","0.006347","0.996000","1531793026"
"85",NULL,"117.199997","0.426000","49.000000","0.006347","0.993000","1531793028"
"86",NULL,"116.199997","0.427000","49.000000","0.006347","0.997000","1531793029"
"87",NULL,"116.199997","0.428000","49.000000","0.006347","0.996000","1531793031"
"88",NULL,"117.199997","0.425000","49.000000","0.006347","0.993000","1531793033"
"89",NULL,"118.199997","0.422000","49.000000","0.006347","0.992000","1531793035"
"90",NULL,"118.400002","0.419000","49.000000","0.006347","1.000000","1531793036"
"91",NULL,"118.500000","0.418000","49.000000","0.006347","1.000000","1531793038"
"92",NULL,"118.199997","0.421000","49.000000","0.006347","0.996000","1531793040"
"93",NULL,"118.400002","0.423000","49.000000","0.006347","0.987000","1531793042"
"94",NULL,"118.099998","0.424000","49.000000","0.006347","0.989000","1531793043"
"95",NULL,"118.699997","0.422000","49.000000","0.006347","0.989000","1531793045"
"96",NULL,"119.000000","0.420000","49.000000","0.006347","0.990000","1531793047"
"97",NULL,"117.800003","0.422000","49.000000","0.006347","0.994000","1531793049"
"98",NULL,"117.500000","0.424000","49.000000","0.006347","0.992000","1531793050"
"99",NULL,"118.400002","0.420000","49.000000","0.006347","0.996000","1531793052"
"100",NULL,"118.099998","0.422000","49.000000","0.006347","0.994000","1531793054"
"101",NULL,"118.099998","0.420000","49.000000","0.006347","0.997000","1531793056"
"102",NULL,"117.599998","0.424000","49.000000","0.006347","0.990000","1531793058"
"103",NULL,"117.300003","0.424000","49.000000","0.006347","0.993000","1531793059"
"104",NULL,"119.199997","0.419000","49.000000","0.006347","0.990000","1531793061"
"105",NULL,"119.500000","0.416000","49.000000","0.006347","0.994000","1531793063"
"106",NULL,"117.900002","0.419000","49.000000","0.006347","0.999000","1531793065"
"107",NULL,"117.900002","0.422000","49.000000","0.006347","0.992000","1531793066"
"108",NULL,"118.099998","0.423000","49.000000","0.006347","0.988000","1531793068"
"109",NULL,"117.500000","0.423000","49.000000","0.006347","0.991000","1531793070"
"110",NULL,"117.400002","0.424000","49.000000","0.006347","0.990000","1531793072"
"111",NULL,"118.400002","0.419000","49.000000","0.006347","0.992000","1531793073"
"112",NULL,"118.199997","0.420000","49.000000","0.006347","0.992000","1531793075"
"113",NULL,"118.199997","0.421000","49.000000","0.006347","0.989000","1531793077"
"114",NULL,"118.000000","0.420000","49.000000","0.006347","0.993000","1531793079"
"115",NULL,"118.199997","0.419000","49.000000","0.006347","0.994000","1531793080"
"116",NULL,"116.900002","0.424000","49.000000","0.006347","0.994000","1531793082"
"117",NULL,"117.300003","0.423000","49.000000","0.006347","0.994000","1531793084"
"118",NULL,"117.699997","0.422000","49.000000","0.006347","0.995000","1531793086"
"119",NULL,"116.500000","0.425000","49.000000","0.006347","0.997000","1531793088"
"120",NULL,"116.900002","0.424000","49.000000","0.006347","0.996000","1531793089"
"121",NULL,"118.000000","0.424000","49.000000","0.006347","0.987000","1531793091"
"122",NULL,"118.599998","0.420000","49.000000","0.006347","0.988000","1531793093"
"123",NULL,"118.400002","0.420000","49.000000","0.006347","0.989000","1531793095"
"124",NULL,"118.400002","0.418000","49.000000","0.006347","0.997000","1531793096"
"125",NULL,"117.199997","0.423000","49.000000","0.006347","0.995000","1531793098"
"126",NULL,"118.000000","0.418000","49.000000","0.006347","0.997000","1531793100"
"127",NULL,"117.599998","0.418000","49.000000","0.006347","0.999000","1531793102"
"128",NULL,"116.800003","0.420000","49.000000","0.006347","1.000000","1531793104"
"129",NULL,"117.000000","0.422000","49.000000","0.006347","0.998000","1531793105"
"130",NULL,"117.900002","0.421000","49.000000","0.006347","0.990000","1531793107"
"131",NULL,"117.199997","0.423000","49.000000","0.006347","0.992000","1531793109"
"132",NULL,"117.800003","0.421000","49.000000","0.006347","0.992000","1531793111"
"133",NULL,"118.300003","0.416000","49.000000","0.006347","0.998000","1531793113"
"134",NULL,"117.500000","0.418000","49.000000","0.006347","1.000000","1531793115"
