app_id,v_val,i_val,p_val,pf_val
CFSSB,119.5,1.089,126,0.969
CFSSB,118.699997,1.095,126,0.97
CFSSB,118,1.103,126,0.971
CFSSB,118.699997,1.104,126,0.964
CFSSB,119.599998,1.098,126,0.961
CFSSB,119.5,1.09,126,0.969
CFSSB,119.199997,1.087,126,0.974
CFSSB,119.5,1.08,126,0.977
CFSSB,118.5,1.085,126,0.981
CFSSB,118,1.096,126,0.975
CFSSB,118.199997,1.097,126,0.973
CFSSB,117.800003,1.096,126,0.978
CFSSB,118.400002,1.094,126,0.974
CFSSB,118.699997,1.094,126,0.971
CFSSB,119.300003,1.093,126,0.966
CFSSB,119.900002,1.091,125,0.962
CFSSB,119.400002,1.089,126,0.97
CFSSB,119.5,1.09,126,0.969
CFSSB,119.099998,1.088,126,0.974
CFSSB,118.599998,1.089,126,0.974
CFSSB,118.099998,1.095,125,0.973
CFSSB,118.400002,1.095,126,0.972
CFSSB,118.699997,1.091,126,0.974
CFSSB,119.199997,1.09,126,0.97
CFSSB,119.800003,1.089,125,0.964
CFSSB,120,1.088,126,0.965
CFSSB,119.699997,1.094,125,0.961
CFSSB,119.800003,1.091,126,0.964
CFSSB,120.099998,1.086,126,0.965
CFSSB,119.900002,1.084,125,0.968
CFSSB,119.400002,1.081,126,0.976
CFSSB,117.800003,1.088,125,0.981
CFSSB,117.400002,1.092,125,0.981
CFSSB,117.400002,1.094,125,0.978
CFSSB,117.699997,1.096,125,0.974
CFSSB,118.699997,1.095,126,0.969
CFSSB,118.199997,1.102,125,0.965
CFSSB,118.400002,1.102,125,0.961
CFSSB,118.099998,1.1,126,0.969
CFSSB,118.099998,1.099,126,0.97
CFSSB,118.5,1.094,125,0.971
CFSSB,118.599998,1.099,125,0.965
CFSSB,118.599998,1.099,125,0.965
CFSSB,118.199997,1.1,126,0.969
CFSSB,118.099998,1.099,126,0.971
CFSSB,117.699997,1.096,125,0.974
CFSSB,118.199997,1.099,125,0.968
CFSSB,118.300003,1.098,125,0.969
CFSSB,118.199997,1.094,125,0.973
CFSSB,118.099998,1.093,125,0.974
CFSSB,117.900002,1.096,125,0.973
CFSSB,118.099998,1.097,125,0.97
CFSSB,118.400002,1.091,125,0.973
CFSSB,118.5,1.093,125,0.968
CFSSB,118.300003,1.094,125,0.969
CFSSB,117.900002,1.085,125,0.981
