app_id,v_val,i_val,p_val,pf_val
CM,118.400002,0.469,52,0.953
CM,117.900002,0.477,52,0.934
CM,118.400002,0.469,52,0.948
CM,117.900002,0.467,53,0.966
CM,116.800003,0.464,52,0.969
CM,117.699997,0.461,52,0.969
CM,118.400002,0.456,52,0.974
CM,118.300003,0.457,52,0.972
CM,117.400002,0.461,52,0.973
CM,117.199997,0.462,53,0.991
CM,117.800003,0.459,53,0.991
CM,117.900002,0.46,52,0.974
CM,117.699997,0.461,52,0.974
CM,117.300003,0.46,52,0.973
CM,117.099998,0.462,52,0.97
CM,117.5,0.46,52,0.97
CM,118.199997,0.46,52,0.964
CM,118.300003,0.458,52,0.968
CM,117.699997,0.458,52,0.975
CM,117.599998,0.467,53,0.978
CM,118.099998,0.464,53,0.982
CM,117.900002,0.46,52,0.967
CM,116.800003,0.465,52,0.964
CM,117.400002,0.461,52,0.971
CM,118.300003,0.454,52,0.976
CM,117.800003,0.46,53,0.987
CM,117.099998,0.465,53,0.984
CM,117.5,0.461,52,0.972
CM,117.900002,0.457,52,0.976
CM,117.699997,0.461,52,0.969
CM,118.699997,0.458,52,0.969
CM,118.199997,0.467,53,0.967
CM,117.5,0.484,54,0.957
CM,118.099998,0.473,53,0.964
CM,117.599998,0.462,53,0.975
CM,117.599998,0.467,53,0.972
CM,117.599998,0.467,53,0.973
CM,117.400002,0.479,53,0.96
CM,117,0.47,52,0.962
CM,117.400002,0.473,53,0.96
CM,119,0.47,53,0.963
CM,117.599998,0.472,54,0.982
CM,116.699997,0.474,54,0.983
CM,117.5,0.466,51,0.938
CM,117.699997,0.463,51,0.94
CM,117.699997,0.464,53,0.97
CM,117.900002,0.461,53,0.975
CM,117.099998,0.466,53,0.978
CM,116.599998,0.472,53,0.969
CM,117.300003,0.47,53,0.969
CM,118.400002,0.463,53,0.976
CM,118.5,0.461,53,0.98
CM,117.199997,0.47,53,0.972
CM,116.699997,0.474,53,0.966
CM,118,0.472,54,0.973
CM,117.699997,0.472,54,0.974
CM,117.300003,0.466,54,0.988
CM,116.599998,0.47,54,0.99
CM,116.099998,0.473,53,0.971
CM,117.199997,0.471,53,0.966
CM,117.5,0.466,53,0.978
CM,117.199997,0.468,53,0.977
CM,117.599998,0.466,53,0.975
CM,117,0.481,53,0.951
CM,117.699997,0.476,53,0.958
CM,117.5,0.475,52,0.931
CM,116.800003,0.475,51,0.931
CM,118.400002,0.468,53,0.966
CM,118.400002,0.476,54,0.959
CM,117.599998,0.474,52,0.934
CM,117.599998,0.475,53,0.954
CM,118.400002,0.473,53,0.948
CM,118.300003,0.467,53,0.973
CM,117.900002,0.465,53,0.978
CM,118.5,0.461,53,0.973
CM,118.199997,0.461,53,0.974
CM,117.5,0.465,53,0.973
CM,117.199997,0.463,53,0.981
CM,118,0.461,53,0.975
CM,117.699997,0.462,53,0.975
CM,117.300003,0.465,53,0.972
CM,117,0.466,53,0.972
CM,117.599998,0.465,53,0.97
CM,116.900002,0.47,53,0.964
CM,116.199997,0.474,53,0.963
CM,117.099998,0.477,53,0.957
CM,117.5,0.473,53,0.959
CM,118.099998,0.47,53,0.966
CM,118.599998,0.461,53,0.977
CM,118.400002,0.468,52,0.948
CM,117.800003,0.476,51,0.92
CM,117.400002,0.475,52,0.94
CM,116.800003,0.471,53,0.962
CM,117.099998,0.469,53,0.965
CM,116.599998,0.468,52,0.97
CM,117,0.461,52,0.98
CM,117,0.462,53,0.98
CM,118.199997,0.463,53,0.974
CM,118.900002,0.461,53,0.975
CM,118.599998,0.46,53,0.978
CM,117.800003,0.466,53,0.97
CM,118,0.467,53,0.967
CM,118.099998,0.46,53,0.987
CM,117.699997,0.463,53,0.985
CM,118.300003,0.47,54,0.977
CM,118.199997,0.471,54,0.98
CM,117,0.511,57,0.956
CM,117.099998,0.485,55,0.976
CM,116.800003,0.475,54,0.979
CM,116.800003,0.475,53,0.969
CM,116.400002,0.476,54,0.973
CM,116.699997,0.475,53,0.972
CM,116.699997,0.473,53,0.976
CM,116.699997,0.474,53,0.972
CM,116.699997,0.475,53,0.972
CM,116.699997,0.483,53,0.943
CM,116.400002,0.483,53,0.946
CM,117,0.471,53,0.976
CM,117,0.476,53,0.967
CM,117.599998,0.473,53,0.963
CM,118.800003,0.472,54,0.965
CM,119,0.47,54,0.967
CM,118,0.474,53,0.961
CM,117.5,0.477,53,0.96
CM,116.800003,0.479,54,0.97
CM,116.800003,0.481,54,0.968
CM,117.900002,0.466,53,0.973
CM,117.099998,0.467,53,0.972
CM,116.599998,0.471,53,0.967
CM,116.900002,0.467,52,0.967
CM,117.400002,0.47,54,0.981
CM,118.300003,0.466,54,0.989
CM,118.199997,0.461,53,0.975
CM,117.400002,0.467,53,0.971
CM,116.900002,0.473,53,0.972
CM,116.800003,0.471,53,0.972
CM,117.199997,0.472,53,0.965
CM,118.300003,0.47,53,0.964
CM,118.5,0.466,53,0.959
CM,118.800003,0.463,52,0.949
CM,118.300003,0.467,52,0.952
CM,117.699997,0.473,52,0.942
CM,116.800003,0.476,52,0.945
CM,116.800003,0.472,53,0.971
CM,117.599998,0.468,53,0.973
CM,117,0.462,54,1
CM,117.400002,0.457,54,1
CM,117.900002,0.459,52,0.974
CM,118.300003,0.463,53,0.97
CM,118.199997,0.468,53,0.97
CM,118,0.468,53,0.973
CM,117.5,0.473,53,0.965
CM,117.300003,0.476,53,0.956
CM,117.599998,0.47,53,0.964
CM,117.800003,0.464,53,0.97
CM,118.400002,0.464,53,0.973
CM,118.099998,0.464,53,0.97
CM,118,0.464,53,0.985
CM,117.5,0.477,54,0.974
CM,117.199997,0.479,53,0.951
CM,117,0.47,52,0.962
CM,116.599998,0.471,54,0.985
CM,117.599998,0.469,54,0.987
CM,118.099998,0.468,53,0.969
CM,118,0.464,53,0.978
CM,118.199997,0.463,53,0.972
CM,118.699997,0.463,53,0.969
CM,118,0.465,53,0.984
CM,117.699997,0.468,54,0.981
CM,117.699997,0.469,53,0.975
CM,117.699997,0.47,54,0.977
CM,116.099998,0.475,54,0.986
CM,116,0.475,54,0.986
CM,117.400002,0.484,56,0.988
CM,118.300003,0.471,54,0.978
CM,118.800003,0.464,53,0.97
CM,118.5,0.464,53,0.976
CM,118.699997,0.467,54,0.974
CM,119,0.471,54,0.967
CM,118.199997,0.47,53,0.969
CM,117.099998,0.474,53,0.967
CM,117.599998,0.474,54,0.968
CM,117.400002,0.474,54,0.972
CM,116.699997,0.476,53,0.967
CM,116.900002,0.477,54,0.977
CM,117.099998,0.448,54,1
CM,116.099998,0.446,53,1
CM,117.800003,0.467,53,0.98
CM,118.599998,0.472,53,0.959
CM,117.300003,0.48,53,0.956
CM,116.800003,0.48,54,0.968
CM,116.900002,0.475,53,0.964
CM,117.5,0.478,53,0.958
CM,117.900002,0.477,54,0.961
CM,118.5,0.466,54,0.977
CM,117.699997,0.478,54,0.972
CM,116.900002,0.484,54,0.968
CM,117.400002,0.475,54,0.969
CM,117.800003,0.472,54,0.974
CM,118,0.471,54,0.977
CM,118.400002,0.469,54,0.978
CM,117.300003,0.477,54,0.973
CM,116.599998,0.482,54,0.968
CM,117.400002,0.475,54,0.969
CM,117.900002,0.515,56,0.938
CM,117.5,0.522,56,0.93
CM,116.800003,0.481,54,0.964
CM,116.400002,0.477,54,0.973
CM,116.099998,0.479,54,0.971
CM,116.599998,0.48,53,0.96
CM,117.099998,0.477,53,0.963
CM,117.400002,0.468,53,0.975
CM,117.800003,0.475,54,0.973
CM,118,0.477,54,0.97
CM,118.400002,0.471,54,0.984
CM,117.300003,0.476,54,0.975
CM,116.900002,0.477,53,0.965
CM,116.800003,0.478,54,0.968
CM,116.800003,0.479,53,0.964
CM,117.099998,0.469,53,0.977
CM,117.400002,0.473,54,0.974
CM,117.199997,0.476,54,0.969
CM,117.199997,0.469,53,0.979
CM,117.400002,0.466,53,0.98
CM,116.599998,0.473,53,0.967
CM,116.400002,0.482,53,0.958
CM,116.5,0.488,54,0.95
CM,116.599998,0.482,55,0.983
CM,116.099998,0.477,54,0.984
CM,116,0.472,52,0.965
CM,116.900002,0.471,53,0.969
CM,117.300003,0.469,53,0.962
CM,117.099998,0.466,52,0.969
CM,116.900002,0.468,53,0.972
CM,116.099998,0.472,53,0.968
CM,116.5,0.467,52,0.974
CM,116.5,0.468,52,0.968
CM,116.800003,0.475,53,0.957
CM,116.800003,0.485,53,0.949
CM,117.300003,0.481,52,0.925
CM,117.199997,0.468,51,0.941
