app_id,v_val,i_val,p_val,pf_val
CFSSBHWIPTR,110.5,9.175,976,0.963
CFSSBHWIPTR,110.099998,9.108,975,0.972
CFSSBHWIPTR,110.300003,9.183,975,0.963
CFSSBHWIPTR,111,9.259,978,0.951
CFSSBHWIPTR,110.699997,9.269,978,0.953
CFSSBHWIPTR,110.099998,9.185,976,0.965
CFSSBHWIPTR,110.699997,9.045,975,0.974
CFSSBHWIPTR,110.699997,8.922,974,0.986
CFSSBHWIPTR,110,8.855,975,1
CFSSBHWIPTR,109.300003,8.782,975,1
CFSSBHWIPTR,109.800003,8.758,973,1
CFSSBHWIPTR,110,9.047,972,0.978
CFSSBHWIPTR,110.300003,9.336,974,0.946
CFSSBHWIPTR,110.900002,9.123,975,0.963
CFSSBHWIPTR,110,9.352,977,0.949
CFSSBHWIPTR,110.099998,9.376,979,0.948
CFSSBHWIPTR,110.900002,9.168,977,0.962
CFSSBHWIPTR,110.199997,8.953,977,0.99
CFSSBHWIPTR,110.300003,8.915,976,0.992
CFSSBHWIPTR,111.099998,8.986,975,0.975
CFSSBHWIPTR,110,9.01,977,0.986
CFSSBHWIPTR,109.699997,8.952,978,0.996
CFSSBHWIPTR,109.599998,9.076,978,0.985
CFSSBHWIPTR,110.900002,9.042,979,0.977
CFSSBHWIPTR,111.400002,9.199,979,0.956
CFSSBHWIPTR,111,9.186,980,0.961
CFSSBHWIPTR,111,9.142,980,0.965
CFSSBHWIPTR,111,9.194,979,0.958
CFSSBHWIPTR,110.400002,9.094,977,0.973
CFSSBHWIPTR,110.199997,9.155,977,0.969
CFSSBHWIPTR,109.699997,9.454,978,0.943
CFSSBHWIPTR,109.199997,9.511,977,0.941
CFSSBHWIPTR,109.5,9.305,977,0.96
CFSSBHWIPTR,109.300003,9.315,978,0.962
CFSSBHWIPTR,109,9.301,976,0.964
CFSSBHWIPTR,109.400002,9.251,977,0.966
CFSSBHWIPTR,109.5,9.357,977,0.954
CFSSBHWIPTR,109.599998,9.266,976,0.96
CFSSBHWIPTR,110.400002,8.99,977,0.984
CFSSBHWIPTR,110.400002,8.844,978,1
CFSSBHWIPTR,111.099998,8.802,976,0.997
CFSSBHWIPTR,110.099998,9.208,974,0.96
CFSSBHWIPTR,109.5,9.174,973,0.969
CFSSBHWIPTR,109.699997,8.756,972,1
CFSSBHWIPTR,109.5,8.825,972,1
CFSSBHWIPTR,109.599998,8.853,972,1
CFSSBHWIPTR,109.599998,8.8,972,1
CFSSBHWIPTR,110.099998,8.885,973,0.994
CFSSBHWIPTR,110.800003,9.12,975,0.964
CFSSBHWIPTR,110.5,9.223,976,0.957
CFSSBHWIPTR,109.699997,9.172,976,0.971
CFSSBHWIPTR,109.699997,9.227,976,0.965
CFSSBHWIPTR,110.699997,8.782,920,0.948
CFSSBHWIPTR,110.800003,8.527,936,0.991
CFSSBHWIPTR,109.800003,9.197,989,0.981
CFSSBHWIPTR,110.199997,9.376,974,0.942
CFSSBHWIPTR,110.5,9.296,974,0.948
CFSSBHWIPTR,110,9.259,975,0.958
CFSSBHWIPTR,109.599998,9.135,975,0.974
CFSSBHWIPTR,109.5,8.903,971,0.997
CFSSBHWIPTR,108.900002,8.95,972,0.998
CFSSBHWIPTR,109.800003,8.963,973,0.989
CFSSBHWIPTR,110.800003,8.867,974,0.99
CFSSBHWIPTR,110,9.192,974,0.963
CFSSBHWIPTR,109,9.396,974,0.95
CFSSBHWIPTR,109.699997,9.337,974,0.951
CFSSBHWIPTR,110.5,9.205,973,0.956
CFSSBHWIPTR,110.900002,9.033,973,0.97
CFSSBHWIPTR,110.400002,8.88,975,0.995
CFSSBHWIPTR,109.800003,8.807,976,1
CFSSBHWIPTR,108.800003,8.889,974,1
CFSSBHWIPTR,108.300003,8.689,970,1
CFSSBHWIPTR,108.400002,8.69,969,1
CFSSBHWIPTR,109.300003,8.925,968,0.993
CFSSBHWIPTR,109.199997,8.921,969,0.995
CFSSBHWIPTR,109.400002,8.77,971,1
CFSSBHWIPTR,108.900002,8.701,971,1
CFSSBHWIPTR,109,8.719,970,1
CFSSBHWIPTR,109.599998,8.779,971,1
CFSSBHWIPTR,110,8.856,972,0.997
CFSSBHWIPTR,110.5,9.088,972,0.967
CFSSBHWIPTR,110.300003,9.192,972,0.958
CFSSBHWIPTR,110.199997,9.205,971,0.957
CFSSBHWIPTR,109.099998,9.452,971,0.941
CFSSBHWIPTR,108.900002,9.492,972,0.94
CFSSBHWIPTR,108.900002,9.286,973,0.964
CFSSBHWIPTR,108.800003,9.302,974,0.964
CFSSBHWIPTR,109.300003,9.331,974,0.955
CFSSBHWIPTR,109.400002,9.33,973,0.954
CFSSBHWIPTR,109.599998,9.41,974,0.945
CFSSBHWIPTR,109.800003,9.3,975,0.955
CFSSBHWIPTR,109,9.171,972,0.974
CFSSBHWIPTR,109.800003,9.296,971,0.952
CFSSBHWIPTR,109.5,9.307,970,0.953
CFSSBHWIPTR,109.5,9.426,971,0.941
CFSSBHWIPTR,109.099998,9.417,971,0.945
CFSSBHWIPTR,108.699997,9.158,970,0.976
CFSSBHWIPTR,110.699997,9.04,973,0.972
CFSSBHWIPTR,111,8.879,973,0.986
CFSSBHWIPTR,109.800003,8.944,971,0.989
CFSSBHWIPTR,108.900002,8.758,971,1
CFSSBHWIPTR,109.699997,8.899,970,0.994
CFSSBHWIPTR,109,9.118,969,0.976
CFSSBHWIPTR,108.199997,9.242,970,0.971
CFSSBHWIPTR,110,9.183,974,0.964
CFSSBHWIPTR,110.5,8.823,974,0.999
CFSSBHWIPTR,110.099998,8.74,975,1
CFSSBHWIPTR,109.300003,8.966,973,0.994
CFSSBHWIPTR,108.800003,8.953,973,1
CFSSBHWIPTR,109.400002,8.865,974,1
CFSSBHWIPTR,109.599998,8.877,974,1
CFSSBHWIPTR,109.400002,8.881,972,1
CFSSBHWIPTR,109.5,8.879,971,0.999
CFSSBHWIPTR,108.800003,9.011,970,0.991
CFSSBHWIPTR,108.5,9.004,972,0.997
CFSSBHWIPTR,109,8.934,975,1
CFSSBHWIPTR,109.699997,8.95,976,0.995
CFSSBHWIPTR,109.800003,8.96,976,0.992
CFSSBHWIPTR,110.400002,8.921,976,0.991
CFSSBHWIPTR,111.199997,8.821,978,0.997
CFSSBHWIPTR,111.400002,8.839,977,0.991
CFSSBHWIPTR,111.199997,9.071,975,0.967
CFSSBHWIPTR,111,9.084,977,0.97
CFSSBHWIPTR,110.5,9.083,977,0.974
CFSSBHWIPTR,110.599998,9.078,976,0.973
CFSSBHWIPTR,110.699997,9.046,977,0.976
CFSSBHWIPTR,110.800003,9.04,979,0.977
CFSSBHWIPTR,111,8.988,977,0.98
CFSSBHWIPTR,110.400002,8.761,977,1
CFSSBHWIPTR,110.199997,8.744,976,1
CFSSBHWIPTR,110,8.762,976,1
CFSSBHWIPTR,109.400002,8.745,975,1
CFSSBHWIPTR,109.300003,8.736,974,1
CFSSBHWIPTR,109.300003,9.042,975,0.987
CFSSBHWIPTR,109.699997,9.298,974,0.956
CFSSBHWIPTR,109.900002,8.858,975,1
CFSSBHWIPTR,110.199997,8.92,976,0.993
CFSSBHWIPTR,110.400002,9.237,979,0.961
CFSSBHWIPTR,110.599998,9.193,979,0.964
CFSSBHWIPTR,110.199997,9.129,978,0.972
