app_id,v_val,i_val,p_val,pf_val,date
NotLoad,116.300003,0,0,0,1531668730
NotLoad,115.900002,0,0,0,1531668732
NotLoad,115.400002,0,0,0,1531668734
NotLoad,114.900002,0,0,0,1531668736
NotLoad,115.099998,0,0,0,1531668737
NotLoad,115.400002,0,0,0,1531668739
NotLoad,115.699997,0,0,0,1531668741
NotLoad,115,0,0,0,1531668743
NotLoad,115.900002,0,0,0,1531668745
NotLoad,116.199997,0,0,0,1531668746
NotLoad,115.599998,0,0,0,1531668748
NotLoad,115,0,0,0,1531668750
NotLoad,115.099998,0,0,0,1531668752
NotLoad,115.800003,0,0,0,1531668753
NotLoad,115.300003,0,0,0,1531668755
NotLoad,114.5,0,0,0,1531668757
NotLoad,114.599998,0,0,0,1531668759
NotLoad,114.599998,0,0,0,1531668761
NotLoad,115,0,0,0,1531668762
NotLoad,115.300003,0,0,0,1531668764
NotLoad,114.5,0,0,0,1531668766
NotLoad,115.199997,0,0,0,1531668768
NotLoad,115.300003,0,0,0,1531668769
NotLoad,114.400002,0,0,0,1531668771
NotLoad,115,0,0,0,1531668773
NotLoad,116.400002,0,0,0,1531668775
NotLoad,115.900002,0,0,0,1531668777
NotLoad,116.300003,0,0,0,1531668778
NotLoad,116.300003,0,0,0,1531668780
NotLoad,116.300003,0,0,0,1531668782
NotLoad,116.099998,0,0,0,1531668784
NotLoad,115.400002,0,0,0,1531668786
NotLoad,114.5,0,0,0,1531668787
NotLoad,113.900002,0,0,0,1531668789
NotLoad,115.199997,0,0,0,1531668791
NotLoad,115.900002,0,0,0,1531668793
NotLoad,115.5,0,0,0,1531668795
NotLoad,115.800003,0,0,0,1531668797
NotLoad,115.599998,0,0,0,1531668798
NotLoad,115.699997,0,0,0,1531668800
NotLoad,115.900002,0,0,0,1531668802
NotLoad,114.800003,0,0,0,1531668804
NotLoad,115,0,0,0,1531668805
NotLoad,114.900002,0,0,0,1531668807
NotLoad,114.400002,0,0,0,1531668809
NotLoad,115,0,0,0,1531668811
NotLoad,114.400002,0,0,0,1531668813
NotLoad,115.5,0,0,0,1531668814
NotLoad,116,0,0,0,1531668816
NotLoad,115.300003,0,0,0,1531668818
NotLoad,116.400002,0,0,0,1531668820
NotLoad,116.5,0,0,0,1531668822
NotLoad,115.599998,0,0,0,1531668823
NotLoad,115.599998,0,0,0,1531668825
NotLoad,115.800003,0,0,0,1531668827
NotLoad,115.900002,0,0,0,1531668829
NotLoad,115.099998,0,0,0,1531668831
NotLoad,116.199997,0,0,0,1531668833
NotLoad,115,0,0,0,1531668834
NotLoad,115.5,0,0,0,1531668836
NotLoad,115.300003,0,0,0,1531668838
NotLoad,115.099998,0,0,0,1531668840
NotLoad,115.300003,0,0,0,1531668841
NotLoad,116,0,0,0,1531668843
NotLoad,115.400002,0,0,0,1531668845
NotLoad,115,0,0,0,1531668847
NotLoad,115.300003,0,0,0,1531668848
NotLoad,116.300003,0,0,0,1531668850
NotLoad,115.5,0,0,0,1531668852
NotLoad,115.099998,0,0,0,1531668854
NotLoad,115.199997,0,0,0,1531668856
NotLoad,115.400002,0,0,0,1531668857
NotLoad,115.699997,0,0,0,1531668859
NotLoad,115.5,0,0,0,1531668861
NotLoad,116.199997,0,0,0,1531668863
NotLoad,116.199997,0,0,0,1531668865
NotLoad,115.699997,0,0,0,1531668866
NotLoad,116.699997,0,0,0,1531668868
NotLoad,116.300003,0,0,0,1531668870
NotLoad,115.800003,0,0,0,1531668872
NotLoad,114.900002,0,0,0,1531668873
NotLoad,115.5,0,0,0,1531668875
NotLoad,115.599998,0,0,0,1531668877
NotLoad,115.199997,0,0,0,1531668879
NotLoad,115.900002,0,0,0,1531668880
NotLoad,115.5,0,0,0,1531668882
NotLoad,115.099998,0,0,0,1531668884
NotLoad,115.800003,0,0,0,1531668886
NotLoad,116.699997,0,0,0,1531668888
NotLoad,116.400002,0,0,0,1531668890
NotLoad,116.199997,0,0,0,1531668891
NotLoad,115.400002,0,0,0,1531668893
NotLoad,114.699997,0,0,0,1531668895
NotLoad,115.699997,0,0,0,1531668897
NotLoad,116.300003,0,0,0,1531668899
NotLoad,114.900002,0,0,0,1531668900
NotLoad,115.599998,0,0,0,1531668902
NotLoad,116.599998,0,0,0,1531668904
NotLoad,115.599998,0,0,0,1531668906
NotLoad,115.800003,0,0,0,1531668907
NotLoad,115.900002,0,0,0,1531668909
NotLoad,114.800003,0,0,0,1531668911
NotLoad,114.900002,0,0,0,1531668913
NotLoad,114.400002,0,0,0,1531668915
NotLoad,116.199997,0,0,0,1531668916
NotLoad,116.199997,0,0,0,1531668918
NotLoad,115.599998,0,0,0,1531668920
NotLoad,115.300003,0,0,0,1531668922
NotLoad,115.599998,0,0,0,1531668923
NotLoad,115.900002,0,0,0,1531668925
NotLoad,116.300003,0,0,0,1531668927
NotLoad,115.800003,0,0,0,1531668929
NotLoad,115.599998,0,0,0,1531668930
NotLoad,115.699997,0,0,0,1531668932
NotLoad,115.199997,0,0,0,1531668934
NotLoad,115.300003,0,0,0,1531668936
NotLoad,114.199997,0,0,0,1531668938
NotLoad,114.699997,0,0,0,1531668940
NotLoad,115,0,0,0,1531668942
NotLoad,114.900002,0,0,0,1531668943
NotLoad,114.5,0,0,0,1531668945
NotLoad,114.800003,0,0,0,1531668947
NotLoad,115.5,0,0,0,1531668949
NotLoad,115.699997,0,0,0,1531668951
NotLoad,116.199997,0,0,0,1531668953
NotLoad,115.5,0,0,0,1531668955
NotLoad,115.699997,0,0,0,1531668956
NotLoad,116.5,0,0,0,1531668958
NotLoad,115.599998,0,0,0,1531668960
NotLoad,115.5,0,0,0,1531668962
NotLoad,116.599998,0,0,0,1531668964
NotLoad,115.900002,0,0,0,1531668965
NotLoad,115.699997,0,0,0,1531668967
NotLoad,115.199997,0,0,0,1531668969
NotLoad,120.099998,0,0,0,1531722619
NotLoad,120.699997,0,0,0,1531722621
NotLoad,120.599998,0,0,0,1531722622
NotLoad,120.699997,0,0,0,1531722624
NotLoad,121.300003,0,0,0,1531722626
NotLoad,120.599998,0,0,0,1531722628
NotLoad,121,0,0,0,1531722629
NotLoad,120.599998,0,0,0,1531722631
NotLoad,121,0,0,0,1531722633
NotLoad,119.900002,0,0,0,1531722635
NotLoad,119.599998,0,0,0,1531722637
NotLoad,119.699997,0,0,0,1531722638
NotLoad,121.199997,0,0,0,1531722640
