"id","app_id","v_val","i_val","p_val","pt_val","pf_val","date"
"1",NULL,"119.099998","0.312000","22.000000","0.005672","0.599000","1517901325"
"2",NULL,"119.300003","0.312000","22.000000","0.005672","0.598000","1517901327"
"3",NULL,"120.000000","0.314000","22.000000","0.005672","0.590000","1517901328"
"4",NULL,"119.400002","0.314000","22.000000","0.005672","0.593000","1517901330"
"5",NULL,"118.900002","0.312000","22.000000","0.005672","0.601000","1517901332"
"6",NULL,"118.900002","0.312000","22.000000","0.005672","0.600000","1517901333"
"7",NULL,"119.500000","0.315000","22.000000","0.005672","0.591000","1517901335"
"8",NULL,"119.500000","0.315000","22.000000","0.005672","0.590000","1517901336"
"9",NULL,"118.500000","0.312000","22.000000","0.005672","0.597000","1517901338"
"10",NULL,"119.199997","0.314000","22.000000","0.005672","0.593000","1517901340"
"11",NULL,"119.199997","0.315000","22.000000","0.005672","0.591000","1517901341"
"12",NULL,"119.099998","0.315000","22.000000","0.005672","0.590000","1517901343"
"13",NULL,"118.900002","0.314000","22.000000","0.005672","0.594000","1517901344"
"14",NULL,"117.500000","0.310000","22.000000","0.005672","0.607000","1517901346"
"15",NULL,"117.300003","0.309000","22.000000","0.005672","0.610000","1517901347"
"16",NULL,"117.699997","0.310000","22.000000","0.005672","0.605000","1517901349"
"17",NULL,"117.400002","0.308000","22.000000","0.005672","0.614000","1517901351"
"18",NULL,"117.300003","0.308000","22.000000","0.005672","0.615000","1517901352"
"19",NULL,"118.199997","0.307000","22.000000","0.005672","0.611000","1517901354"
"20",NULL,"118.400002","0.308000","22.000000","0.005672","0.609000","1517901355"
"21",NULL,"117.699997","0.309000","22.000000","0.005672","0.609000","1517901357"
"22",NULL,"118.400002","0.309000","22.000000","0.005672","0.607000","1517901359"
"23",NULL,"118.699997","0.309000","22.000000","0.005672","0.604000","1517901360"
"24",NULL,"117.900002","0.309000","22.000000","0.005672","0.608000","1517901362"
"25",NULL,"117.800003","0.309000","22.000000","0.005672","0.608000","1517901363"
"26",NULL,"117.800003","0.308000","22.000000","0.005672","0.607000","1517901365"
"27",NULL,"117.599998","0.310000","22.000000","0.005672","0.609000","1517901367"
"28",NULL,"117.900002","0.310000","22.000000","0.005672","0.609000","1517901368"
"29",NULL,"118.099998","0.310000","22.000000","0.005672","0.606000","1517901370"
"30",NULL,"117.699997","0.309000","22.000000","0.005672","0.609000","1517901372"
"31",NULL,"117.699997","0.308000","22.000000","0.005672","0.610000","1517901373"
"32",NULL,"117.699997","0.308000","22.000000","0.005672","0.609000","1517901375"
"33",NULL,"117.599998","0.308000","22.000000","0.005672","0.611000","1517901376"
"34",NULL,"117.199997","0.306000","22.000000","0.005672","0.618000","1517901378"
"35",NULL,"118.199997","0.308000","22.000000","0.005672","0.606000","1517901380"
"36",NULL,"118.099998","0.308000","22.000000","0.005672","0.604000","1517901381"
"37",NULL,"117.500000","0.309000","22.000000","0.005672","0.610000","1517901383"
"38",NULL,"118.300003","0.312000","22.000000","0.005672","0.600000","1517901385"
"39",NULL,"118.199997","0.310000","22.000000","0.005672","0.603000","1517901386"
"40",NULL,"117.800003","0.308000","22.000000","0.005672","0.610000","1517901388"
"41",NULL,"118.300003","0.310000","22.000000","0.005672","0.605000","1517901389"
"42",NULL,"118.699997","0.312000","22.000000","0.005672","0.598000","1517901391"
"43",NULL,"117.300003","0.308000","22.000000","0.005672","0.614000","1517901393"
"44",NULL,"117.500000","0.308000","22.000000","0.005672","0.614000","1517901394"
"45",NULL,"119.199997","0.312000","22.000000","0.005672","0.594000","1517901396"
"46",NULL,"117.699997","0.312000","22.000000","0.005672","0.601000","1517901398"
"47",NULL,"116.900002","0.309000","22.000000","0.005672","0.610000","1517901399"
"48",NULL,"118.900002","0.310000","22.000000","0.005672","0.598000","1517901401"
"49",NULL,"119.400002","0.313000","22.000000","0.005672","0.590000","1517901402"
"50",NULL,"118.099998","0.313000","22.000000","0.005672","0.596000","1517901404"
"51",NULL,"118.099998","0.312000","22.000000","0.005672","0.599000","1517901406"
"52",NULL,"118.699997","0.310000","22.000000","0.005672","0.597000","1517901407"
"53",NULL,"118.099998","0.309000","22.000000","0.005672","0.603000","1517901409"
"54",NULL,"118.500000","0.311000","22.000000","0.005672","0.597000","1517901410"
"55",NULL,"118.500000","0.312000","22.000000","0.005672","0.597000","1517901412"
"56",NULL,"118.000000","0.312000","22.000000","0.005672","0.600000","1517901413"
"57",NULL,"118.300003","0.311000","22.000000","0.005672","0.598000","1517901415"
"58",NULL,"118.000000","0.309000","22.000000","0.005672","0.604000","1517901417"
"59",NULL,"117.800003","0.308000","22.000000","0.005672","0.607000","1517901418"
"60",NULL,"118.000000","0.307000","22.000000","0.005672","0.609000","1517901420"
"61",NULL,"117.800003","0.307000","22.000000","0.005672","0.612000","1517901421"
"62",NULL,"117.300003","0.305000","22.000000","0.005672","0.616000","1517901423"
"63",NULL,"118.000000","0.306000","22.000000","0.005672","0.609000","1517901424"
"64",NULL,"118.199997","0.308000","22.000000","0.005672","0.605000","1517901426"
"65",NULL,"118.300003","0.311000","22.000000","0.005672","0.600000","1517901428"
"66",NULL,"118.199997","0.312000","22.000000","0.005672","0.600000","1517901429"
"67",NULL,"118.000000","0.309000","22.000000","0.005672","0.601000","1517901431"
"68",NULL,"118.500000","0.312000","22.000000","0.005672","0.594000","1517901433"
"69",NULL,"118.300003","0.312000","22.000000","0.005672","0.595000","1517901434"
"70",NULL,"118.099998","0.309000","21.000000","0.005672","0.600000","1517901436"
"71",NULL,"117.900002","0.309000","21.000000","0.005672","0.602000","1517901437"
"72",NULL,"117.900002","0.310000","22.000000","0.005672","0.602000","1517901439"
"73",NULL,"116.900002","0.307000","22.000000","0.005672","0.614000","1517901441"
"74",NULL,"116.900002","0.306000","22.000000","0.005672","0.615000","1517901442"
"75",NULL,"116.900002","0.305000","22.000000","0.005672","0.618000","1517901444"
"76",NULL,"117.400002","0.307000","22.000000","0.005672","0.613000","1517901445"
"77",NULL,"119.000000","0.312000","22.000000","0.005672","0.594000","1517901447"
"78",NULL,"118.300003","0.311000","22.000000","0.005672","0.600000","1517901449"
"79",NULL,"117.599998","0.308000","22.000000","0.005672","0.608000","1517901450"
"80",NULL,"117.500000","0.306000","22.000000","0.005672","0.615000","1517901452"
"81",NULL,"117.300003","0.305000","22.000000","0.005672","0.618000","1517901453"
"82",NULL,"117.599998","0.306000","22.000000","0.005672","0.614000","1517901455"
"83",NULL,"118.400002","0.310000","22.000000","0.005672","0.602000","1517901457"
"84",NULL,"118.599998","0.311000","22.000000","0.005672","0.597000","1517901458"
"85",NULL,"118.800003","0.312000","22.000000","0.005672","0.597000","1517901460"
"86",NULL,"118.099998","0.311000","22.000000","0.005672","0.604000","1517901461"
