app_id,v_val,i_val,p_val,pf_val
HS,111.300003,8.949,994,0.998
HS,113,8.85,996,0.995
HS,113.300003,8.793,995,0.998
HS,112.699997,8.831,995,0.999
HS,111.699997,8.923,997,0.999
HS,111.599998,8.87,993,1
HS,112.400002,8.82,993,1
HS,113.199997,8.789,993,0.998
HS,111.800003,8.863,993,1
HS,111.099998,8.916,993,1
HS,111.599998,8.869,993,1
HS,111.800003,8.942,994,0.994
HS,111.900002,8.925,993,0.993
HS,112.400002,8.792,984,0.995
HS,112.300003,8.827,988,0.996
HS,111.400002,8.948,994,0.996
HS,111.300003,8.955,995,0.998
HS,111.599998,8.904,995,1
HS,112,8.796,994,1
HS,112.599998,8.762,994,1
HS,113.099998,8.85,993,0.991
HS,111.599998,8.914,995,0.999
HS,112,8.843,995,1
HS,112.699997,8.809,996,1
HS,111.800003,8.883,998,1
HS,111.400002,8.886,997,1
HS,112,8.778,989,1
HS,111.699997,8.842,991,1
HS,112.099998,8.854,995,1
HS,112.699997,8.824,994,0.999
HS,112.099998,8.87,994,1
HS,111.699997,8.89,995,1
HS,112,8.903,994,0.996
HS,111.300003,8.932,993,0.998
HS,111.699997,8.896,995,1
HS,112.300003,8.852,996,1
HS,112.599998,8.858,996,0.998
HS,112.400002,8.835,995,1
HS,112.400002,8.902,995,0.994
HS,112.300003,8.914,993,0.992
HS,111.400002,8.92,992,0.997
HS,111.300003,8.909,993,1
HS,111.099998,8.893,992,1
HS,111.099998,8.882,992,1
HS,111.699997,8.802,992,1
HS,111.900002,8.785,993,1
HS,111.699997,8.823,990,1
HS,113,8.786,993,1
HS,113.199997,8.785,993,0.998
HS,112.599998,8.837,993,0.997
HS,112.800003,8.794,992,0.999
HS,112.800003,8.827,992,0.996
HS,112,8.923,991,0.992
HS,111.300003,8.9,993,1
HS,111.099998,8.894,994,1
HS,111.099998,8.916,994,1
HS,112.699997,8.839,995,0.999
HS,113.5,8.776,995,0.998
HS,113.300003,8.794,995,0.998
HS,112.199997,8.889,995,0.997
HS,112.300003,8.871,997,1
HS,112.099998,8.897,997,0.999
HS,111.900002,8.88,993,0.999
HS,111.699997,8.829,991,1
HS,112.199997,8.785,993,1
HS,112,8.828,993,1
HS,113.099998,8.76,989,0.998
HS,112.800003,8.787,987,0.995
HS,111.300003,8.868,984,0.996
HS,111.900002,8.817,984,0.997
HS,111.099998,8.908,988,0.998
HS,110.800003,8.897,987,1
HS,110.800003,8.846,990,1
HS,110.800003,8.856,991,1
HS,111.400002,8.938,993,0.997
HS,111.800003,8.863,991,0.999
HS,112.599998,8.823,992,0.998
HS,112.800003,8.775,992,1
HS,111.5,8.856,990,1
HS,110.900002,8.924,991,1
HS,111.300003,8.9,991,1
HS,112.300003,8.8,989,1
HS,112.099998,8.774,990,1
HS,111.5,8.818,990,1
HS,110.699997,8.921,990,1
HS,110.800003,8.937,991,1
